i,x,Q,c,direction x,direction y,||direction||,alpha,"f(x,y)"
1303,[-3.46353845 16.65459448],"[[20  5]
 [ 5  2]]",[14 16],0.002219052209522232,-0.008563602139734172,0.008846438510284532,0.01,-99.06661189367787
1304,[-3.46356048 16.65467952],"[[20  5]
 [ 5  2]]",[14 16],0.0022034218745936585,-0.008503282707419402,0.00878412686382293,0.01,-99.06661266256924
1305,[-3.46358236 16.65476395],"[[20  5]
 [ 5  2]]",[14 16],0.0021879016350379032,-0.008443388147004072,0.00872225412181796,0.01,-99.06661342066707
1306,[-3.46360409 16.65484779],"[[20  5]
 [ 5  2]]",[14 16],0.0021724907153775064,-0.008383915465817182,0.008660817192757853,0.01,-99.06661416812288
1307,[-3.46362566 16.65493104],"[[20  5]
 [ 5  2]]",[14 16],0.0021571883456079632,-0.008324861692269536,0.008599813006911466,0.01,-99.06661490508608
1308,[-3.46364708 16.6550137 ],"[[20  5]
 [ 5  2]]",[14 16],0.0021419937611035778,-0.008266223875700973,0.008539238516156782,0.01,-99.06661563170395
1309,[-3.46366835 16.65509578],"[[20  5]
 [ 5  2]]",[14 16],0.0021269062026618712,-0.008207999086241813,0.008479090693857919,0.01,-99.06661634812168
1310,[-3.46368947 16.65517728],"[[20  5]
 [ 5  2]]",[14 16],0.0021119249164325282,-0.008150184414652983,0.008419366534692557,0.01,-99.06661705448255
1311,[-3.46371044 16.65525821],"[[20  5]
 [ 5  2]]",[14 16],0.002097049153885422,-0.00809277697218036,0.008360063054502896,0.01,-99.06661775092766
1312,[-3.46373126 16.65533857],"[[20  5]
 [ 5  2]]",[14 16],0.002082278171730678,-0.00803577389043042,0.008301177290155252,0.01,-99.06661843759618
1313,[-3.46375194 16.65541836],"[[20  5]
 [ 5  2]]",[14 16],0.002067611231906241,-0.007979172321203265,0.008242706299375294,0.01,-99.06661911462545
1314,[-3.46377247 16.65549759],"[[20  5]
 [ 5  2]]",[14 16],0.002053047601597413,-0.007922969436373606,0.008184647160637727,0.01,-99.06661978215071
1315,[-3.46379285 16.65557626],"[[20  5]
 [ 5  2]]",[14 16],0.002038586553096522,-0.00786716242772556,0.008126996972971177,0.01,-99.06662044030537
1316,[-3.4638131  16.65565438],"[[20  5]
 [ 5  2]]",[14 16],0.0020242273638526598,-0.0078117485068265324,0.00806975285584859,0.01,-99.06662108922103
1317,[-3.4638332  16.65573194],"[[20  5]
 [ 5  2]]",[14 16],0.002009969316423721,-0.007756724904885104,0.008012911949037606,0.01,-99.06662172902735
1318,[-3.46385315 16.65580897],"[[20  5]
 [ 5  2]]",[14 16],0.0019958116983946894,-0.007702088872605373,0.007956471412439096,0.01,-99.0666223598522
1319,[-3.46387297 16.65588544],"[[20  5]
 [ 5  2]]",[14 16],0.0019817538023385595,-0.0076478376800750425,0.007900428425968995,0.01,-99.06662298182167
1320,[-3.46389265 16.65596138],"[[20  5]
 [ 5  2]]",[14 16],0.0019677949258714023,-0.007593968616589564,0.007844780189401896,0.01,-99.06662359506007
1321,[-3.46391219 16.65603679],"[[20  5]
 [ 5  2]]",[14 16],0.0019539343715351265,-0.007540478990550881,0.007789523922243618,0.01,-99.06662419968995
1322,[-3.46393159 16.65611166],"[[20  5]
 [ 5  2]]",[14 16],0.0019401714467512932,-0.007487366129314665,0.007734656863571744,0.01,-99.06662479583218
1323,[-3.46395086 16.65618601],"[[20  5]
 [ 5  2]]",[14 16],0.001926505463883288,-0.0074346273790624195,0.007680176271927403,0.01,-99.0666253836059
1324,[-3.46396998 16.65625983],"[[20  5]
 [ 5  2]]",[14 16],0.0019129357400675673,-0.007382260104673577,0.007626079425149136,0.01,-99.06662596312856
1325,[-3.46398898 16.65633313],"[[20  5]
 [ 5  2]]",[14 16],0.0018994615972722784,-0.007330261689585171,0.007572363620251751,0.01,-99.066626534516
1326,[-3.46400784 16.65640592],"[[20  5]
 [ 5  2]]",[14 16],0.001886082362307917,-0.007278629535655057,0.00751902617329659,0.01,-99.06662709788247
1327,[-3.46402657 16.65647819],"[[20  5]
 [ 5  2]]",[14 16],0.001872797366633705,-0.007227361063058879,0.0074660644192432275,0.01,-99.06662765334048
1328,[-3.46404516 16.65654996],"[[20  5]
 [ 5  2]]",[14 16],0.0018596059464517367,-0.007176453710130204,0.007413475711818326,0.01,-99.06662820100111
1329,[-3.46406363 16.65662122],"[[20  5]
 [ 5  2]]",[14 16],0.0018465074426643469,-0.007125904933250382,0.007361257423398326,0.01,-99.0666287409738
1330,[-3.46408196 16.65669197],"[[20  5]
 [ 5  2]]",[14 16],0.0018335012007888452,-0.007075712206720652,0.007309406944864254,0.01,-99.06662927336649
1331,[-3.46410017 16.65676223],"[[20  5]
 [ 5  2]]",[14 16],0.0018205865709770563,-0.007025873022625362,0.007257921685474213,0.01,-99.0666297982855
1332,[-3.46411825 16.656832  ],"[[20  5]
 [ 5  2]]",[14 16],0.001807762907905186,-0.006976384890723608,0.0072067990727308654,0.01,-99.06663031583588
1333,[-3.4641362  16.65690127],"[[20  5]
 [ 5  2]]",[14 16],0.0017950295708608621,-0.006927245338307131,0.007156036552265703,0.01,-99.06663082612093
1334,[-3.46415402 16.65697005],"[[20  5]
 [ 5  2]]",[14 16],0.0017823859236010264,-0.006878451910079519,0.007105631587686465,0.01,-99.06663132924277
1335,[-3.46417172 16.65703835],"[[20  5]
 [ 5  2]]",[14 16],0.001769831334383909,-0.006830002168058513,0.007055581660490588,0.01,-99.06663182530187
1336,[-3.46418929 16.65710617],"[[20  5]
 [ 5  2]]",[14 16],0.0017573651759139608,-0.00678189369141613,0.007005884269896628,0.01,-99.06663231439742
1337,[-3.46420674 16.65717351],"[[20  5]
 [ 5  2]]",[14 16],0.0017449868252938927,-0.006734124076386294,0.006956536932742815,0.01,-99.06663279662715
1338,[-3.46422407 16.65724038],"[[20  5]
 [ 5  2]]",[14 16],0.0017326956640584257,-0.006686690936120954,0.006907537183356234,0.01,-99.06663327208742
1339,[-3.46424128 16.65730678],"[[20  5]
 [ 5  2]]",[14 16],0.0017204910780534988,-0.006639591900603037,0.006858882573438267,0.01,-99.06663374087329
1340,[-3.46425836 16.6573727 ],"[[20  5]
 [ 5  2]]",[14 16],0.001708372457475349,-0.0065928246164936866,0.0068105706719265085,0.01,-99.06663420307845
1341,[-3.46427532 16.65743817],"[[20  5]
 [ 5  2]]",[14 16],0.0016963391968189967,-0.0065463867470345605,0.0067625990648872755,0.01,-99.06663465879525
1342,[-3.46429217 16.65750317],"[[20  5]
 [ 5  2]]",[14 16],0.0016843906948036391,-0.006500275971930591,0.006714965355383398,0.01,-99.06663510811482
1343,[-3.46430889 16.65756772],"[[20  5]
 [ 5  2]]",[14 16],0.0016725263544472568,-0.006454489987232748,0.00666766716337944,0.01,-99.06663555112698
1344,[-3.4643255  16.65763181],"[[20  5]
 [ 5  2]]",[14 16],0.0016607455829156237,-0.006409026505211912,0.00662070212558174,0.01,-99.06663598792017
1345,[-3.46434199 16.65769545],"[[20  5]
 [ 5  2]]",[14 16],0.0016490477915969137,-0.006363883254254077,0.006574067895355669,0.01,-99.06663641858178
1346,[-3.46435836 16.65775864],"[[20  5]
 [ 5  2]]",[14 16],0.001637432395991567,-0.006319057978746656,0.006527762142587952,0.01,-99.06663684319783
1347,[-3.46437462 16.65782138],"[[20  5]
 [ 5  2]]",[14 16],0.0016258988157247245,-0.006274548438971905,0.006481782553586616,0.01,-99.06663726185324
1348,[-3.46439077 16.65788368],"[[20  5]
 [ 5  2]]",[14 16],0.0016144464745213583,-0.0062303524109807995,0.006436126830952659,0.01,-99.06663767463164
1349,[-3.4644068  16.65794555],"[[20  5]
 [ 5  2]]",[14 16],0.0016030748001796269,-0.006186467686484676,0.006390792693468472,0.01,-99.06663808161554
1350,[-3.46442272 16.65800698],"[[20  5]
 [ 5  2]]",[14 16],0.0015917832244696228,-0.006142892072762862,0.006345777875983032,0.01,-99.0666384828863
1351,[-3.46443852 16.65806797],"[[20  5]
 [ 5  2]]",[14 16],0.0015805711832133085,-0.0060996233925330046,0.006301080129306416,0.01,-99.0666388785241
1352,[-3.46445422 16.65812854],"[[20  5]
 [ 5  2]]",[14 16],0.0015694381162028037,-0.006056659483839155,0.006256697220080974,0.01,-99.06663926860804
1353,[-3.4644698  16.65818868],"[[20  5]
 [ 5  2]]",[14 16],0.0015583834671577534,-0.006013998199971837,0.0062126269306932574,0.01,-99.06663965321606
1354,[-3.46448527 16.6582484 ],"[[20  5]
 [ 5  2]]",[14 16],0.0015474066837253275,-0.0059716374093277125,0.00616886705913817,0.01,-99.06664003242503
1355,[-3.46450064 16.65830769],"[[20  5]
 [ 5  2]]",[14 16],0.0015365072174482464,-0.005929574995327869,0.00612541541893185,0.01,-99.06664040631074
1356,[-3.4645159  16.65836657],"[[20  5]
 [ 5  2]]",[14 16],0.0015256845237168193,-0.005887808856297028,0.0060822698389827075,0.01,-99.06664077494794
1357,[-3.46453105 16.65842503],"[[20  5]
 [ 5  2]]",[14 16],0.0015149380617955899,-0.005846336905355187,0.006039428163493216,0.01,-99.06664113841026
1358,[-3.46454609 16.65848309],"[[20  5]
 [ 5  2]]",[14 16],0.0015042672946972147,-0.005805157070335909,0.005996888251849177,0.01,-99.06664149677042
1359,[-3.46456102 16.65854073],"[[20  5]
 [ 5  2]]",[14 16],0.001493671689281939,-0.005764267293661973,0.005954647978524296,0.01,-99.06664185009997
1360,[-3.46457586 16.65859797],"[[20  5]
 [ 5  2]]",[14 16],0.0014831507161119362,-0.005723665532254785,0.005912705232955961,0.01,-99.06664219846954
1361,[-3.46459058 16.6586548 ],"[[20  5]
 [ 5  2]]",[14 16],0.0014727038495045974,-0.005683349757415357,0.005871057919443382,0.01,-99.06664254194882
1362,[-3.46460521 16.65871123],"[[20  5]
 [ 5  2]]",[14 16],0.0014623305674827947,-0.005643317954740823,0.005829703957054312,0.01,-99.0666428806064
1363,[-3.46461973 16.65876727],"[[20  5]
 [ 5  2]]",[14 16],0.0014520303517162603,-0.005603568124019631,0.005788641279508874,0.01,-99.06664321450994
1364,[-3.46463414 16.65882291],"[[20  5]
 [ 5  2]]",[14 16],0.0014418026875695489,-0.005564098279126739,0.005747867835090148,0.01,-99.06664354372623
1365,[-3.46464846 16.65887816],"[[20  5]
 [ 5  2]]",[14 16],0.0014316470640132195,-0.005524906447924138,0.005707381586525592,0.01,-99.06664386832107
1366,[-3.46466268 16.65893302],"[[20  5]
 [ 5  2]]",[14 16],0.0014215629736078483,-0.005485990672163155,0.005667180510888455,0.01,-99.06664418835932
1367,[-3.46467679 16.65898749],"[[20  5]
 [ 5  2]]",[14 16],0.0014115499125022524,-0.005447349007397406,0.005627262599513073,0.01,-99.06664450390495
1368,[-3.46469081 16.65904158],"[[20  5]
 [ 5  2]]",[14 16],0.0014016073803784224,-0.005408979522874446,0.005587625857876164,0.01,-99.06664481502096
1369,[-3.46470473 16.65909529],"[[20  5]
 [ 5  2]]",[14 16],0.0013917348804408647,-0.0053708803014380635,0.005548268305499579,0.01,-99.06664512176965
1370,[-3.46471855 16.65914862],"[[20  5]
 [ 5  2]]",[14 16],0.0013819319194219304,-0.005333049439428805,0.0055091879758553414,0.01,-99.06664542421223
1371,[-3.46473227 16.65920158],"[[20  5]
 [ 5  2]]",[14 16],0.0013721980075143136,-0.005295485046609372,0.005470382916276493,0.01,-99.06664572240923
1372,[-3.46474589 16.65925416],"[[20  5]
 [ 5  2]]",[14 16],0.0013625326583515118,-0.0052581852460527045,0.0054318511878438626,0.01,-99.06664601642018
1373,[-3.46475942 16.65930637],"[[20  5]
 [ 5  2]]",[14 16],0.0013529353889865092,-0.005221148174046064,0.005393590865287858,0.01,-99.06664630630385
1374,[-3.46477286 16.65935821],"[[20  5]
 [ 5  2]]",[14 16],0.0013434057199006588,-0.00518437198001287,0.005355600036915039,0.01,-99.06664659211822
1375,[-3.4647862  16.65940969],"[[20  5]
 [ 5  2]]",[14 16],0.00133394317490243,-0.0051478548264114465,0.005317876804484699,0.01,-99.0666468739204
1376,[-3.46479944 16.65946081],"[[20  5]
 [ 5  2]]",[14 16],0.001324547281255306,-0.005111594888624893,0.005280419283134338,0.01,-99.06664715176669
1377,[-3.46481259 16.65951156],"[[20  5]
 [ 5  2]]",[14 16],0.0013152175694273183,-0.00507559035491667,0.005243225601273841,0.01,-99.06664742571263
1378,[-3.46482565 16.65956196],"[[20  5]
 [ 5  2]]",[14 16],0.0013059535732899974,-0.005039839426292048,0.0052062939005012646,0.01,-99.06664769581295
1379,[-3.46483862 16.659612  ],"[[20  5]
 [ 5  2]]",[14 16],0.001296754829944291,-0.005004340316434153,0.005169622335497258,0.01,-99.06664796212166
1380,[-3.4648515 16.6596617],"[[20  5]
 [ 5  2]]",[14 16],0.0012876208797560906,-0.004969091251604496,0.0051332090739376855,0.01,-99.06664822469203
1381,[-3.46486428 16.65971104],"[[20  5]
 [ 5  2]]",[14 16],0.001278551266388206,-0.004934090470561259,0.005097052296422542,0.01,-99.0666484835765
1382,[-3.46487698 16.65976003],"[[20  5]
 [ 5  2]]",[14 16],0.0012695455366475983,-0.004899336224468698,0.005061150196349939,0.01,-99.06664873882676
1383,[-3.46488958 16.65980868],"[[20  5]
 [ 5  2]]",[14 16],0.0012606032405404477,-0.004864826776810105,0.005025500979845658,0.01,-99.06664899049393
1384,[-3.4649021  16.65985698],"[[20  5]
 [ 5  2]]",[14 16],0.0012517239312810347,-0.004830560403300765,0.004990102865681118,0.01,-99.0666492386282
1385,[-3.46491453 16.65990495],"[[20  5]
 [ 5  2]]",[14 16],0.0012429071651833823,-0.004796535391799139,0.004954954085160216,0.01,-99.06664948327924
1386,[-3.46492687 16.65995258],"[[20  5]
 [ 5  2]]",[14 16],0.0012341525017323107,-0.004762750042223374,0.004920052882056337,0.01,-99.0666497244959
1387,[-3.46493913 16.65999987],"[[20  5]
 [ 5  2]]",[14 16],0.0012254595034910665,-0.004729202666467813,0.0048853975125083575,0.01,-99.06664996232644
1388,[-3.46495129 16.66004683],"[[20  5]
 [ 5  2]]",[14 16],0.001216827736119086,-0.004695891588312406,0.004850986244937406,0.01,-99.06665019681836
1389,[-3.46496338 16.66009346],"[[20  5]
 [ 5  2]]",[14 16],0.0012082567683204815,-0.004662815143348098,0.00481681735996172,0.01,-99.0666504280185
1390,[-3.46497537 16.66013976],"[[20  5]
 [ 5  2]]",[14 16],0.0011997461718298297,-0.004629971678896894,0.004782889150315701,0.01,-99.06665065597313
1391,[-3.46498729 16.66018573],"[[20  5]
 [ 5  2]]",[14 16],0.0011912955214068432,-0.004597359553908831,0.004749199920748842,0.01,-99.06665088072778
1392,[-3.46499912 16.66023138],"[[20  5]
 [ 5  2]]",[14 16],0.001182904394823936,-0.00456497713889803,0.004715747987960703,0.01,-99.06665110232738
1393,[-3.46501086 16.66027671],"[[20  5]
 [ 5  2]]",[14 16],0.001174572372812932,-0.0045328228158592054,0.004682531680506729,0.01,-99.06665132081618
1394,[-3.46502252 16.66032172],"[[20  5]
 [ 5  2]]",[14 16],0.0011662990390313155,-0.004500894978185954,0.004649549338710679,0.01,-99.06665153623794
1395,[-3.46503411 16.66036641],"[[20  5]
 [ 5  2]]",[14 16],0.0011580839801546006,-0.004469192030569502,0.004616799314589781,0.01,-99.06665174863559
1396,[-3.4650456  16.66041079],"[[20  5]
 [ 5  2]]",[14 16],0.0011499267856418527,-0.00443771238896673,0.004584279971764967,0.01,-99.06665195805171
1397,[-3.46505702 16.66045485],"[[20  5]
 [ 5  2]]",[14 16],0.0011418270479488513,-0.0044064544804740535,0.004551989685392252,0.01,-99.06665216452808
1398,[-3.46506836 16.6604986 ],"[[20  5]
 [ 5  2]]",[14 16],0.001133784362394863,-0.0043754167432581426,0.004519926842062249,0.01,-99.06665236810593
1399,[-3.46507962 16.66054205],"[[20  5]
 [ 5  2]]",[14 16],0.001125798327080929,-0.004344597626513291,0.00448808983973841,0.01,-99.06665256882603
1400,[-3.4650908  16.66058519],"[[20  5]
 [ 5  2]]",[14 16],0.0011178685429769075,-0.004313995590340625,0.004456477087661921,0.01,-99.06665276672847
1401,[-3.4651019  16.66062803],"[[20  5]
 [ 5  2]]",[14 16],0.0011099946138983796,-0.00428360910568415,0.004425087006284009,0.01,-99.06665296185278
1402,[-3.46511292 16.66067056],"[[20  5]
 [ 5  2]]",[14 16],0.0011021761464036217,-0.004253436654263254,0.004393918027174758,0.01,-99.066653154238
1403,[-3.46512386 16.66071279],"[[20  5]
 [ 5  2]]",[14 16],0.001094412749838014,-0.004223476728498099,0.004362968592962022,0.01,-99.06665334392257
1404,[-3.46513473 16.66075473],"[[20  5]
 [ 5  2]]",[14 16],0.0010867040363020664,-0.004193727831419025,0.004332237157235707,0.01,-99.06665353094434
1405,[-3.46514552 16.66079637],"[[20  5]
 [ 5  2]]",[14 16],0.0010790496206105615,-0.00416418847660438,0.0043017221844773405,0.01,-99.06665371534076
1406,[-3.46515624 16.66083772],"[[20  5]
 [ 5  2]]",[14 16],0.0010714491203245302,-0.0041348571881005824,0.004271422149990711,0.01,-99.06665389714867
1407,[-3.46516687 16.66087878],"[[20  5]
 [ 5  2]]",[14 16],0.0010639021556659856,-0.004105732500356396,0.004241335539816853,0.01,-99.06665407640442
1408,[-3.46517744 16.66091955],"[[20  5]
 [ 5  2]]",[14 16],0.001056408349551674,-0.0040768129581323365,0.00421146085065482,0.01,-99.0666542531438
1409,[-3.46518793 16.66096003],"[[20  5]
 [ 5  2]]",[14 16],0.0010489673275397848,-0.004048097116450933,0.004181796589800168,0.01,-99.06665442740217
1410,[-3.46519834 16.66100022],"[[20  5]
 [ 5  2]]",[14 16],0.0010415787178601477,-0.004019583540497251,0.004152341275056232,0.01,-99.06665459921427
1411,[-3.46520869 16.66104014],"[[20  5]
 [ 5  2]]",[14 16],0.0010342421512987698,-0.003991270805583369,0.004123093434670772,0.01,-99.06665476861455
1412,[-3.46521896 16.66107977],"[[20  5]
 [ 5  2]]",[14 16],0.001026957261316852,-0.003963157497040015,0.00409405160726094,0.01,-99.06665493563682
1413,[-3.46522915 16.66111912],"[[20  5]
 [ 5  2]]",[14 16],0.0010197236839015744,-0.003935242210163281,0.004065214341724257,0.01,-99.06665510031449
1414,[-3.46523928 16.6611582 ],"[[20  5]
 [ 5  2]]",[14 16],0.0010125410576424798,-0.0039075235501524475,0.00403658019719759,0.01,-99.06665526268047
1415,[-3.46524933 16.661197  ],"[[20  5]
 [ 5  2]]",[14 16],0.0010054090236337743,-0.0038800001320282718,0.004008147742953549,0.01,-99.06665542276716
1416,[-3.46525932 16.66123552],"[[20  5]
 [ 5  2]]",[14 16],0.0009983272255080777,-0.0038526705805690398,0.003979915558347041,0.01,-99.06665558060656
1417,[-3.46526923 16.66127378],"[[20  5]
 [ 5  2]]",[14 16],0.0009912953094168842,-0.0038255335302359583,0.0039518822327381554,0.01,-99.06665573623029
1418,[-3.46527907 16.66131176],"[[20  5]
 [ 5  2]]",[14 16],0.0009843129240465487,-0.003798587625105654,0.003924046365430827,0.01,-99.06665588966938
1419,[-3.46528885 16.66134948],"[[20  5]
 [ 5  2]]",[14 16],0.000977379720485061,-0.003771831518808,0.0038964065655792282,0.01,-99.06665604095454
1420,[-3.46529855 16.66138694],"[[20  5]
 [ 5  2]]",[14 16],0.000970495352321521,-0.003745263874456839,0.003868961452145669,0.01,-99.06665619011599
1421,[-3.46530819 16.66142412],"[[20  5]
 [ 5  2]]",[14 16],0.0009636594755839667,-0.003718883364584258,0.003841709653821368,0.01,-99.06665633718355
1422,[-3.46531776 16.66146105],"[[20  5]
 [ 5  2]]",[14 16],0.0009568717486878597,-0.0036926886710766382,0.0038146498089516303,0.01,-99.06665648218657
1423,[-3.46532726 16.66149772],"[[20  5]
 [ 5  2]]",[14 16],0.0009501318325035868,-0.0036666784850876155,0.003787780565468522,0.01,-99.0666566251541
1424,[-3.46533669 16.66153413],"[[20  5]
 [ 5  2]]",[14 16],0.0009434393902587601,-0.0036408515070114333,0.0037611005808405665,0.01,-99.0666567661147
1425,[-3.46534606 16.66157028],"[[20  5]
 [ 5  2]]",[14 16],0.0009367940875542047,-0.0036152064463870204,0.003734608521983902,0.01,-99.06665690509652
1426,[-3.46535536 16.66160618],"[[20  5]
 [ 5  2]]",[14 16],0.0009301955923675109,-0.003589742021835818,0.0037083030652029845,0.01,-99.06665704212733
1427,[-3.4653646  16.66164182],"[[20  5]
 [ 5  2]]",[14 16],0.0009236435749855332,-0.0035644569610173704,0.0036821828961306697,0.01,-99.0666571772345
1428,[-3.46537377 16.66167721],"[[20  5]
 [ 5  2]]",[14 16],0.0009171377080345877,-0.003539350000545838,0.003656246709654965,0.01,-99.06665731044507
1429,[-3.46538288 16.66171236],"[[20  5]
 [ 5  2]]",[14 16],0.0009106776664502547,-0.0035144198859349274,0.0036304932098581524,0.01,-99.0666574417857
1430,[-3.46539192 16.66174726],"[[20  5]
 [ 5  2]]",[14 16],0.000904263127456062,-0.003489665371542827,0.0036049211099581304,0.01,-99.06665757128258
1431,[-3.4654009  16.66178191],"[[20  5]
 [ 5  2]]",[14 16],0.0008978937705474976,-0.003465085220481612,0.0035795291322167086,0.01,-99.06665769896162
1432,[-3.46540981 16.66181631],"[[20  5]
 [ 5  2]]",[14 16],0.0008915692774547068,-0.003440678204601255,0.0035543160079147752,0.01,-99.06665782484833
1433,[-3.46541867 16.66185048],"[[20  5]
 [ 5  2]]",[14 16],0.0008852893321922295,-0.0034164431043848253,0.0035292804772633166,0.01,-99.06665794896786
1434,[-3.46542746 16.6618844 ],"[[20  5]
 [ 5  2]]",[14 16],0.0008790536209648536,-0.003392378708909405,0.0035044212893419737,0.01,-99.06665807134502
